[Name]
Series 1 for Case v9_m5_289 at /LINE:Line horizontal 24

[Data]
X [ m ],Velocity [ m s^-1 ]
9.88588901e-04, 1.93454642e-02
9.88889253e-04, 1.93372089e-02
9.89189604e-04, 1.93289686e-02
9.89489956e-04, 1.93207413e-02
9.89790307e-04, 1.93125289e-02
9.90090659e-04, 1.93043258e-02
9.90391010e-04, 1.92961376e-02
9.90691362e-04, 1.92879643e-02
9.90991713e-04, 1.92798041e-02
9.91292065e-04, 1.92716550e-02
9.91592417e-04, 1.92635208e-02
9.91892768e-04, 1.92554034e-02
9.92193120e-04, 1.92472935e-02
9.92493471e-04, 1.92392021e-02
9.92793823e-04, 1.92311183e-02
9.93094174e-04, 1.92230549e-02
9.93394526e-04, 1.92150008e-02
9.93694877e-04, 1.92069616e-02
9.93995229e-04, 1.91989336e-02
9.94295580e-04, 1.91909224e-02
9.94595932e-04, 1.91829223e-02
9.94896283e-04, 1.91749372e-02
9.95196635e-04, 1.91669669e-02
9.95496986e-04, 1.91590041e-02
9.95797338e-04, 1.91510618e-02
9.96097689e-04, 1.91431306e-02
9.96398041e-04, 1.91352144e-02
9.96698393e-04, 1.91273075e-02
9.96998744e-04, 1.91194192e-02
9.97299096e-04, 1.91115420e-02
9.97599447e-04, 1.91036798e-02
9.97899799e-04, 1.90958343e-02
9.98200150e-04, 1.90879963e-02
9.98500502e-04, 1.90801751e-02
9.98800853e-04, 1.90723687e-02
9.99101205e-04, 1.90652907e-02
9.99401556e-04, 1.90580152e-02
9.99701908e-04, 1.90507509e-02
1.00000226e-03, 1.90434940e-02
1.00030261e-03, 1.90362483e-02
1.00060296e-03, 1.90290026e-02
1.00090331e-03, 1.90217681e-02
1.00120367e-03, 1.90145429e-02
1.00150402e-03, 1.90073252e-02
1.00180437e-03, 1.90001130e-02
1.00210472e-03, 1.89929083e-02
1.00240507e-03, 1.89857148e-02
1.00270542e-03, 1.89785305e-02
1.00300577e-03, 1.89713519e-02
1.00330613e-03, 1.89641826e-02
1.00360648e-03, 1.89570151e-02
1.00390683e-03, 1.89498626e-02
1.00420718e-03, 1.89427175e-02
1.00450753e-03, 1.89355779e-02
1.00480788e-03, 1.89284440e-02
1.00510824e-03, 1.89213250e-02
1.00540859e-03, 1.89142097e-02
1.00570894e-03, 1.89071037e-02
1.00600929e-03, 1.89000051e-02
1.00630964e-03, 1.88929122e-02
1.00660999e-03, 1.88858304e-02
1.00691034e-03, 1.88787561e-02
1.00721070e-03, 1.88716892e-02
1.00751105e-03, 1.88646279e-02
1.00781140e-03, 1.88575815e-02
1.00811175e-03, 1.88505370e-02
1.00841210e-03, 1.88435055e-02
1.00871245e-03, 1.88364778e-02
1.00901281e-03, 1.88294612e-02
1.00931316e-03, 1.88224483e-02
1.00961351e-03, 1.88154485e-02
1.00991386e-03, 1.88084543e-02
1.01021421e-03, 1.88014675e-02
1.01051456e-03, 1.87944919e-02
1.01081491e-03, 1.87875219e-02
1.01111527e-03, 1.87805612e-02
1.01141562e-03, 1.87736079e-02
1.01171597e-03, 1.87666640e-02
1.01201632e-03, 1.87597275e-02
1.01231667e-03, 1.87528003e-02
1.01261702e-03, 1.87458806e-02
1.01291738e-03, 1.87389664e-02
1.01321773e-03, 1.87320653e-02
1.01351808e-03, 1.87251680e-02
1.01381843e-03, 1.87182836e-02
1.01411878e-03, 1.87114030e-02
1.01441913e-03, 1.87045336e-02
1.01471948e-03, 1.86976716e-02
1.01501984e-03, 1.86908171e-02
1.01532019e-03, 1.86839737e-02
1.01562054e-03, 1.86771359e-02
1.01592089e-03, 1.86703075e-02
1.01622124e-03, 1.86634865e-02
1.01652159e-03, 1.86566748e-02
