[Name]
Series 1 for Case v9_m5_350 at /LINE:Line horizontal 27

[Data]
X [ m ],Velocity [ m s^-1 ]
1.88439875e-03, 1.66169908e-02
1.88469910e-03, 1.66161414e-02
1.88499945e-03, 1.66152939e-02
1.88529980e-03, 1.66144446e-02
1.88560016e-03, 1.66135952e-02
1.88590051e-03, 1.66127440e-02
1.88620086e-03, 1.66118946e-02
1.88650121e-03, 1.66113656e-02
1.88680156e-03, 1.66099910e-02
1.88710191e-03, 1.66089982e-02
1.88740226e-03, 1.66080035e-02
1.88770262e-03, 1.66070089e-02
1.88800297e-03, 1.66060161e-02
1.88830332e-03, 1.66050214e-02
1.88860367e-03, 1.66040286e-02
1.88890402e-03, 1.66030340e-02
1.88920437e-03, 1.66020393e-02
1.88950473e-03, 1.66010465e-02
1.88980508e-03, 1.66000482e-02
1.89010543e-03, 1.65990572e-02
1.89040578e-03, 1.65980626e-02
1.89070613e-03, 1.65970679e-02
1.89100648e-03, 1.65960751e-02
1.89130683e-03, 1.65950805e-02
1.89160719e-03, 1.65940858e-02
1.89190754e-03, 1.65930912e-02
1.89220789e-03, 1.65920984e-02
1.89250824e-03, 1.65911037e-02
1.89280859e-03, 1.65901091e-02
1.89310894e-03, 1.65891163e-02
1.89340930e-03, 1.65881049e-02
1.89370965e-03, 1.65870171e-02
1.89401000e-03, 1.65859107e-02
1.89431035e-03, 1.65848024e-02
1.89461070e-03, 1.65836941e-02
1.89491105e-03, 1.65825859e-02
1.89521140e-03, 1.65814776e-02
1.89551176e-03, 1.65803712e-02
1.89581211e-03, 1.65792610e-02
1.89611246e-03, 1.65781546e-02
1.89641281e-03, 1.65770464e-02
1.89671316e-03, 1.65759400e-02
1.89701351e-03, 1.65748298e-02
1.89731386e-03, 1.65737253e-02
1.89761422e-03, 1.65726151e-02
1.89791457e-03, 1.65715069e-02
1.89821492e-03, 1.65704004e-02
1.89851527e-03, 1.65692922e-02
1.89881562e-03, 1.65681858e-02
1.89911597e-03, 1.65670794e-02
1.89941633e-03, 1.65659692e-02
1.89971668e-03, 1.65648647e-02
1.90001703e-03, 1.65637545e-02
1.90031738e-03, 1.65626481e-02
1.90061773e-03, 1.65615398e-02
1.90091808e-03, 1.65604334e-02
1.90121843e-03, 1.65593233e-02
1.90151879e-03, 1.65582169e-02
1.90181914e-03, 1.65571105e-02
1.90211949e-03, 1.65560022e-02
1.90241984e-03, 1.65548958e-02
1.90272019e-03, 1.65537894e-02
1.90302054e-03, 1.65526792e-02
1.90332090e-03, 1.65515728e-02
1.90362125e-03, 1.65504627e-02
1.90392160e-03, 1.65493581e-02
1.90422195e-03, 1.65482517e-02
1.90452230e-03, 1.65471435e-02
1.90482265e-03, 1.65460352e-02
1.90512300e-03, 1.65449288e-02
1.90542336e-03, 1.65438186e-02
1.90572371e-03, 1.65427122e-02
1.90602406e-03, 1.65416077e-02
1.90632441e-03, 1.65404975e-02
1.90662476e-03, 1.65393893e-02
1.90692511e-03, 1.65382829e-02
1.90722547e-03, 1.65371764e-02
1.90752582e-03, 1.65360682e-02
1.90782617e-03, 1.65349618e-02
1.90812652e-03, 1.65338516e-02
1.90842687e-03, 1.65327471e-02
1.90872722e-03, 1.65316369e-02
1.90902757e-03, 1.65305305e-02
1.90932793e-03, 1.65294241e-02
1.90962828e-03, 1.65283177e-02
1.90992863e-03, 1.65272076e-02
1.91022898e-03, 1.65261012e-02
1.91052933e-03, 1.65249947e-02
1.91082968e-03, 1.65238865e-02
1.91113004e-03, 1.65227801e-02
1.91143039e-03, 1.65216736e-02
1.91173074e-03, 1.65205654e-02
1.91203109e-03, 1.65194590e-02
1.91233144e-03, 1.65183507e-02
1.91263179e-03, 1.65172443e-02
1.91293214e-03, 1.65161360e-02
1.91323250e-03, 1.65150296e-02
1.91353285e-03, 1.65139195e-02
1.91383320e-03, 1.65128130e-02
1.91413355e-03, 1.65117066e-02
1.91443390e-03, 1.65106002e-02
1.91473425e-03, 1.65094938e-02
1.91503461e-03, 1.65083855e-02
1.91533496e-03, 1.65072791e-02
1.91563531e-03, 1.65061709e-02
1.91593566e-03, 1.65050626e-02
1.91623601e-03, 1.65039562e-02
1.91653636e-03, 1.65028479e-02
1.91683671e-03, 1.65017415e-02
1.91713707e-03, 1.65006351e-02
1.91743742e-03, 1.64995268e-02
1.91773777e-03, 1.64984204e-02
1.91803812e-03, 1.64973140e-02
1.91833847e-03, 1.64962076e-02
1.91863882e-03, 1.64951012e-02
1.91893918e-03, 1.64939910e-02
1.91923953e-03, 1.64928846e-02
1.91953988e-03, 1.64917782e-02
1.91984023e-03, 1.64906718e-02
1.92014058e-03, 1.64895635e-02
1.92044093e-03, 1.64884552e-02
1.92074128e-03, 1.64873488e-02
1.92104164e-03, 1.64862424e-02
1.92134199e-03, 1.64851341e-02
1.92164234e-03, 1.64840277e-02
1.92194269e-03, 1.64829195e-02
1.92224304e-03, 1.64818130e-02
1.92254339e-03, 1.64807066e-02
1.92284374e-03, 1.64795984e-02
1.92314410e-03, 1.64784938e-02
1.92344445e-03, 1.64773855e-02
