[Name]
Series 1 for Case v9_m5_350 at /LINE:Line horizontal 15

[Data]
X [ m ],Velocity [ m s^-1 ]
-1.72851630e-03, 1.71631705e-02
-1.72821595e-03, 1.71638783e-02
-1.72791560e-03, 1.71645880e-02
-1.72761525e-03, 1.71652958e-02
-1.72731490e-03, 1.71660036e-02
-1.72701455e-03, 1.71667133e-02
-1.72671420e-03, 1.71674211e-02
-1.72641384e-03, 1.71681307e-02
-1.72611349e-03, 1.71688367e-02
-1.72581314e-03, 1.71695445e-02
-1.72551279e-03, 1.71702523e-02
-1.72521244e-03, 1.71709619e-02
-1.72491209e-03, 1.71716679e-02
-1.72461173e-03, 1.71723776e-02
-1.72431138e-03, 1.71730872e-02
-1.72401103e-03, 1.71737950e-02
-1.72371068e-03, 1.71745047e-02
-1.72341033e-03, 1.71752125e-02
-1.72310998e-03, 1.71759203e-02
-1.72280963e-03, 1.71766281e-02
-1.72250927e-03, 1.71776228e-02
-1.72220892e-03, 1.71780773e-02
-1.72190857e-03, 1.71789043e-02
-1.72160822e-03, 1.71797331e-02
-1.72130787e-03, 1.71805583e-02
-1.72100752e-03, 1.71813872e-02
-1.72070717e-03, 1.71822142e-02
-1.72040681e-03, 1.71830412e-02
-1.72010646e-03, 1.71838719e-02
-1.71980611e-03, 1.71846971e-02
-1.71950576e-03, 1.71855241e-02
-1.71920541e-03, 1.71863511e-02
-1.71890506e-03, 1.71871781e-02
-1.71860470e-03, 1.71880070e-02
-1.71830435e-03, 1.71888340e-02
-1.71800400e-03, 1.71896629e-02
-1.71770365e-03, 1.71904918e-02
-1.71740330e-03, 1.71913169e-02
-1.71710295e-03, 1.71921421e-02
-1.71680260e-03, 1.71929710e-02
-1.71650224e-03, 1.71937980e-02
-1.71620189e-03, 1.71946269e-02
-1.71590154e-03, 1.71954539e-02
-1.71560119e-03, 1.71962809e-02
-1.71530084e-03, 1.71971098e-02
-1.71500049e-03, 1.71979368e-02
-1.71470013e-03, 1.71987638e-02
-1.71439978e-03, 1.71995908e-02
-1.71409943e-03, 1.72004197e-02
-1.71379908e-03, 1.72012467e-02
-1.71349873e-03, 1.72020756e-02
-1.71319838e-03, 1.72029044e-02
-1.71289803e-03, 1.72037315e-02
-1.71259767e-03, 1.72045585e-02
-1.71229732e-03, 1.72053855e-02
-1.71199697e-03, 1.72062125e-02
-1.71169662e-03, 1.72070414e-02
-1.71139627e-03, 1.72078684e-02
-1.71109592e-03, 1.72086973e-02
-1.71079556e-03, 1.72095262e-02
-1.71049521e-03, 1.72103550e-02
-1.71019486e-03, 1.72111783e-02
-1.70989451e-03, 1.72120072e-02
-1.70959416e-03, 1.72128361e-02
-1.70929381e-03, 1.72136631e-02
-1.70899346e-03, 1.72144920e-02
-1.70869310e-03, 1.72153190e-02
-1.70839275e-03, 1.72161479e-02
-1.70809240e-03, 1.72169767e-02
-1.70779205e-03, 1.72177888e-02
-1.70749170e-03, 1.72187090e-02
-1.70719135e-03, 1.72195993e-02
-1.70689099e-03, 1.72204897e-02
-1.70659064e-03, 1.72213819e-02
-1.70629029e-03, 1.72222741e-02
-1.70598994e-03, 1.72231663e-02
-1.70568959e-03, 1.72240548e-02
-1.70538924e-03, 1.72249470e-02
-1.70508889e-03, 1.72258373e-02
-1.70478853e-03, 1.72267295e-02
-1.70448818e-03, 1.72276217e-02
-1.70418783e-03, 1.72285140e-02
-1.70388748e-03, 1.72294062e-02
-1.70358713e-03, 1.72302946e-02
-1.70328678e-03, 1.72311887e-02
-1.70298642e-03, 1.72320791e-02
-1.70268607e-03, 1.72329675e-02
-1.70238572e-03, 1.72338616e-02
-1.70208537e-03, 1.72347520e-02
-1.70178502e-03, 1.72356442e-02
-1.70148467e-03, 1.72365345e-02
-1.70118432e-03, 1.72374286e-02
-1.70088396e-03, 1.72383189e-02
-1.70058361e-03, 1.72392093e-02
-1.70028326e-03, 1.72401015e-02
-1.69998291e-03, 1.72409918e-02
-1.69968256e-03, 1.72418840e-02
-1.69938221e-03, 1.72427744e-02
-1.69908185e-03, 1.72436666e-02
-1.69878150e-03, 1.72445588e-02
-1.69848115e-03, 1.72454473e-02
-1.69818080e-03, 1.72463413e-02
-1.69788045e-03, 1.72472335e-02
-1.69758010e-03, 1.72481257e-02
-1.69727975e-03, 1.72490180e-02
-1.69697939e-03, 1.72499102e-02
-1.69667904e-03, 1.72508005e-02
-1.69637869e-03, 1.72516908e-02
-1.69607834e-03, 1.72525812e-02
-1.69577799e-03, 1.72534753e-02
-1.69547764e-03, 1.72543656e-02
-1.69517729e-03, 1.72552560e-02
-1.69487693e-03, 1.72561482e-02
-1.69457658e-03, 1.72570404e-02
-1.69427623e-03, 1.72579307e-02
-1.69397588e-03, 1.72588211e-02
-1.69367553e-03, 1.72597170e-02
-1.69337518e-03, 1.72606073e-02
-1.69307482e-03, 1.72614995e-02
-1.69277447e-03, 1.72623880e-02
-1.69247412e-03, 1.72632840e-02
-1.69217377e-03, 1.72641743e-02
-1.69187342e-03, 1.72650646e-02
-1.69157307e-03, 1.72659587e-02
-1.69127272e-03, 1.72668509e-02
-1.69097236e-03, 1.72677413e-02
-1.69067201e-03, 1.72686316e-02
-1.69037166e-03, 1.72695238e-02
-1.69007131e-03, 1.72704160e-02
-1.68977096e-03, 1.72713082e-02
-1.68947061e-03, 1.72721986e-02
-1.68917025e-03, 1.72730908e-02
-1.68886990e-03, 1.72739830e-02
-1.68856955e-03, 1.72748752e-02
-1.68826920e-03, 1.72757655e-02
-1.68796885e-03, 1.72766577e-02
-1.68766850e-03, 1.72775518e-02
-1.68736815e-03, 1.72784422e-02
-1.68706779e-03, 1.72793344e-02
-1.68676744e-03, 1.72802247e-02
-1.68646709e-03, 1.72811169e-02
-1.68616674e-03, 1.72820091e-02
-1.68586639e-03, 1.72829013e-02
-1.68556604e-03, 1.72837917e-02
-1.68526568e-03, 1.72846857e-02
-1.68496533e-03, 1.72855742e-02
-1.68466498e-03, 1.72864683e-02
-1.68436463e-03, 1.72873586e-02
-1.68406428e-03, 1.72882527e-02
-1.68376393e-03, 1.72891449e-02
-1.68346358e-03, 1.72900353e-02
-1.68316322e-03, 1.72909275e-02
-1.68286287e-03, 1.72918197e-02
-1.68256252e-03, 1.72927119e-02
-1.68226217e-03, 1.72936041e-02
-1.68196182e-03, 1.72944963e-02
-1.68166147e-03, 1.72953866e-02
-1.68136111e-03, 1.72962788e-02
-1.68106076e-03, 1.72971711e-02
-1.68076041e-03, 1.72980633e-02
-1.68046006e-03, 1.72989555e-02
-1.68015971e-03, 1.72998477e-02
-1.67985936e-03, 1.73007399e-02
-1.67955901e-03, 1.73016302e-02
-1.67925865e-03, 1.73025224e-02
-1.67895830e-03, 1.73034165e-02
-1.67865795e-03, 1.73043068e-02
-1.67835760e-03, 1.73051991e-02
-1.67805725e-03, 1.73060931e-02
-1.67775690e-03, 1.73069853e-02
-1.67745654e-03, 1.73078738e-02
-1.67715619e-03, 1.73087679e-02
-1.67685584e-03, 1.73096601e-02
-1.67655549e-03, 1.73105504e-02
-1.67625514e-03, 1.73114426e-02
-1.67595479e-03, 1.73123367e-02
-1.67565444e-03, 1.73132271e-02
-1.67535408e-03, 1.73141211e-02
-1.67505373e-03, 1.73150133e-02
-1.67475338e-03, 1.73159055e-02
-1.67445303e-03, 1.73167977e-02
-1.67415268e-03, 1.73176881e-02
-1.67385233e-03, 1.73185822e-02
-1.67355197e-03, 1.73194725e-02
-1.67325162e-03, 1.73203666e-02
-1.67295127e-03, 1.73212569e-02
-1.67265092e-03, 1.73221510e-02
